option,bid,bid_size,ask,ask_size,iv,open_interest,volume,delta,gamma,vega,theta,rho,theo,change,open,high,low,tick,last_trade_price,last_trade_time,percent_change,prev_day_close
SPY280121C01390000,0.13,1045.0,0.15,1045.0,0.1683,5.0,0.0,0.0039,0.0001,0.1202,-0.0016,0.0363,0.1574,0.0,0.0,0.0,0.0,down,0.15,2026-09-03T09:37:16,0.0,0.149999998509884
SPY280121P01390000,627.19,20.0,632.0,20.0,0.3972,0.0,0.0,-1.0,0.0,0.0,0.0,-0.2285,629.3519,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,625.890014648438
SPY280121C01400000,0.13,1045.0,0.14,1045.0,0.1697,11.0,0.0,0.0038,0.0001,0.1161,-0.0016,0.0349,0.1521,0.0,0.0,0.0,0.0,down,0.24,2026-08-10T09:45:11,0.0,0.140000000596046
SPY280121P01400000,637.18,20.0,642.0,20.0,0.401,0.0,0.0,-1.0,0.0,0.0,0.0,-0.2301,639.3448,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,635.890014648438
SPY280121C01410000,0.12,1045.0,0.14,1045.0,0.171,60.0,10.0,0.0036,0.0001,0.1123,-0.0015,0.0336,0.1472,-0.015,0.12,0.12,0.12,down,0.12,2026-09-14T09:43:12,-11.1111,0.134999997913837
SPY280121P01410000,647.18,20.0,652.0,20.0,0.405,0.0,0.0,-1.0,0.0,0.0,0.0,-0.2318,649.3378,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,645.885009765625
SPY280121C01420000,0.11,1045.0,0.13,1044.0,0.1716,6.0,0.0,0.0035,0.0001,0.1087,-0.0015,0.0324,0.1426,0.0,0.0,0.0,0.0,up,0.24,2026-08-14T13:05:41,0.0,0.129999998956919
SPY280121P01420000,657.17,20.0,662.0,20.0,0.4087,0.0,0.0,-1.0,0.0,0.0,0.0,-0.2334,659.3307,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,655.880004882812
SPY280121C01430000,0.11,1044.0,0.12,1044.0,0.1728,9.0,0.0,0.0034,0.0001,0.1053,-0.0014,0.0313,0.1382,0.0,0.0,0.0,0.0,down,0.18,2026-08-06T13:02:41,0.0,0.119999997317791
SPY280121P01430000,667.16,20.0,672.0,20.0,0.4124,0.0,0.0,-1.0,0.0,0.0,0.0,-0.2351,669.3236,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,665.875
SPY280121C01440000,0.1,1044.0,0.12,1044.0,0.174,17.0,0.0,0.0032,0.0001,0.1021,-0.0014,0.0302,0.134,0.0,0.0,0.0,0.0,down,0.13,2026-09-09T12:20:14,0.0,0.114999998360872
SPY280121P01440000,677.16,20.0,682.0,20.0,0.4162,0.0,0.0,-1.0,0.0,0.0,0.0,-0.2367,679.3165,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,675.875
SPY280121C01450000,0.1,1044.0,0.11,1044.0,0.175,19.0,0.0,0.0031,0.0001,0.0991,-0.0014,0.0292,0.1301,0.0,0.0,0.0,0.0,down,0.14,2026-08-25T10:06:48,0.0,0.109999999403954
SPY280121P01450000,687.15,20.0,692.0,20.0,0.4199,0.0,0.0,-1.0,0.0,0.0,0.0,-0.2383,689.3094,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,685.75
SPY280121C01460000,0.09,1044.0,0.11,1044.0,0.1761,14.0,0.0,0.003,0.0001,0.0962,-0.0014,0.0283,0.1264,0.0,0.0,0.0,0.0,no_change,0.12,2026-09-04T11:45:43,0.0,0.105000000447035
SPY280121P01460000,697.14,20.0,701.99,20.0,0.4235,0.0,0.0,-1.0,0.0,0.0,0.0,-0.24,699.3023,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,695.75
SPY280121C01470000,0.09,1044.0,0.1,1044.0,0.1771,90.0,0.0,0.003,0.0001,0.0934,-0.0013,0.0274,0.1229,0.0,0.0,0.0,0.0,down,0.08,2026-09-01T09:33:23,0.0,0.100000001490116
SPY280121P01470000,707.14,20.0,711.98,20.0,0.4272,0.0,0.0,-1.0,0.0,0.0,0.0,-0.2416,709.2953,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,705.614990234375
SPY280121C01480000,0.08,1044.0,0.1,1044.0,0.178,3730.0,0.0,0.0029,0.0,0.0908,-0.0013,0.0265,0.1196,0.0,0.0,0.0,0.0,down,0.1,2026-09-11T14:31:16,0.0,0.0950000025331974
SPY280121P01480000,717.13,20.0,721.98,20.0,0.4308,0.0,0.0,-1.0,0.0,0.0,0.0,-0.2433,719.2882,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,715.609985351562
SPY280616C00050000,709.5,20.0,713.87,20.0,1.126,3.0,0.0,1.0,0.0,0.0007,0.0,0.1311,711.523,0.0,0.0,0.0,0.0,down,687.33,2026-06-23T09:46:16,0.0,715.049987792969
SPY280616P00050000,0.04,844.0,0.05,844.0,0.69,1167.0,0.0,-0.0002,0.0,0.0084,-0.0004,-0.0036,0.0448,0.0,0.0,0.0,0.0,up,0.04,2026-09-11T13:36:57,0.0,0.0449999999254942
SPY280616C00055000,704.5,20.0,708.87,20.0,1.0316,0.0,0.0,1.0,0.0,0.0007,0.0,0.1442,706.5817,0.0,0.0,0.0,0.0,up,692.5,2026-05-27T14:04:33,0.0,710.049987792969
SPY280616P00055000,0.05,844.0,0.06,844.0,0.6767,0.0,0.0,-0.0003,0.0,0.0101,-0.0005,-0.0044,0.054,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,0.0549999997019768
SPY280616C00060000,699.5,20.0,703.88,20.0,0.9209,0.0,0.0,1.0,0.0,0.0008,0.0,0.158,701.6406,0.0,0.0,0.0,0.0,up,637.05,2026-04-15T12:51:51,0.0,705.054992675781
SPY280616P00060000,0.06,844.0,0.07,844.0,0.6634,24.0,0.0,-0.0003,0.0,0.012,-0.0006,-0.0052,0.0645,0.0,0.0,0.0,0.0,no_change,0.16,2026-03-04T11:20:15,0.0,0.0649999994784594
SPY280616C00065000,694.5,20.0,698.89,20.0,0.5845,0.0,0.0,1.0,0.0,0.0008,0.0,0.1714,696.6998,0.0,0.0,0.0,0.0,down,584.47,2026-03-20T14:41:02,0.0,700.059997558594
SPY280616P00065000,0.07,844.0,0.08,844.0,0.6504,71.0,0.0,-0.0004,0.0,0.0141,-0.0006,-0.0062,0.0763,0.0,0.0,0.0,0.0,down,0.09,2026-06-02T11:12:21,0.0,0.0749999992549419
SPY280616C00070000,689.5,20.0,693.9,20.0,0.0,0.0,0.0,1.0,0.0,0.0014,0.0,0.1955,691.7603,0.0,0.0,0.0,0.0,down,567.09,2026-03-27T13:53:29,0.0,695.070007324219
SPY280616P00070000,0.08,845.0,0.1,845.0,0.6411,191.0,0.0,-0.0004,0.0,0.0165,-0.0008,-0.0074,0.0895,0.0,0.0,0.0,0.0,no_change,0.16,2026-04-14T09:30:04,0.0,0.0899999998509884
SPY280616C00075000,684.5,20.0,688.92,20.0,0.0,0.0,0.0,1.0,0.0,0.0014,0.0,0.2096,686.8228,0.0,0.0,0.0,0.0,down,559.61,2026-03-30T13:43:12,0.0,690.075012207031
SPY280616P00075000,0.1,844.0,0.11,844.0,0.6313,199.0,0.0,-0.0005,0.0,0.0191,-0.0008,-0.0086,0.1043,0.0,0.0,0.0,0.0,no_change,0.11,2026-09-08T13:08:50,0.0,0.105000000447035
SPY280616C00080000,679.5,20.0,683.93,20.0,0.0,10.0,0.0,1.0,0.0,0.0015,0.0,0.226,681.8859,0.0,0.0,0.0,0.0,down,683.86,2026-09-09T11:00:17,0.0,685.079986572266
SPY280616P00080000,0.11,845.0,0.13,845.0,0.6214,101.0,0.0,-0.0006,0.0,0.0219,-0.001,-0.01,0.1203,0.0,0.0,0.0,0.0,no_change,0.18,2026-07-24T11:27:59,0.0,0.119999997317791
SPY280616C00085000,674.5,20.0,678.95,20.0,0.0,0.0,0.0,1.0,0.0,0.0023,0.0,0.2657,676.9496,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,680.089996337891
SPY280616P00085000,0.13,844.0,0.14,844.0,0.6116,0.0,0.0,-0.0007,0.0,0.025,-0.0011,-0.0115,0.1385,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,0.134999997913837
SPY280616C00090000,669.5,20.0,673.96,20.0,0.0,0.0,0.0,1.0,0.0,0.0024,0.0,0.2874,672.0201,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,675.100006103516
SPY280616P00090000,0.15,844.0,0.16,844.0,0.6038,42.0,0.0,-0.0008,0.0,0.0283,-0.0012,-0.0132,0.1579,0.0,0.0,0.0,0.0,down,0.23,2026-05-13T10:23:05,0.0,0.155000001192093
SPY280616C00095000,664.5,20.0,668.98,20.0,0.0,0.0,0.0,1.0,0.0,0.0026,0.0,0.3056,667.092,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,670.105010986328
SPY280616P00095000,0.17,844.0,0.18,844.0,0.5958,8.0,0.0,-0.0009,0.0,0.0319,-0.0014,-0.015,0.179,0.0,0.0,0.0,0.0,no_change,0.28,2026-06-30T09:30:05,0.0,0.175000004470348
SPY280616C00100000,659.5,20.0,664.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0038,0.0,0.3784,662.1706,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,665.114990234375
SPY280616P00100000,0.19,845.0,0.21,845.0,0.5892,157.0,0.0,-0.001,0.0,0.0357,-0.0015,-0.017,0.2018,0.0,0.0,0.0,0.0,down,0.23,2026-08-25T14:02:07,0.0,0.195000000298023
SPY280616C00105000,654.5,20.0,659.01,20.0,0.0,334.0,0.0,1.0,0.0,0.0044,0.0,0.4146,657.2576,0.0,0.0,0.0,0.0,no_change,666.0,2026-08-27T12:27:45,0.0,660.119995117188
SPY280616P00105000,0.22,844.0,0.23,844.0,0.5823,1.0,0.0,-0.0012,0.0,0.0398,-0.0016,-0.0192,0.2264,0.0,0.0,0.0,0.0,down,0.43,2026-02-26T10:54:21,0.0,0.219999998807907
SPY280616C00110000,649.5,20.0,654.03,20.0,0.0,0.0,0.0,1.0,0.0,0.0071,0.0,0.5143,652.357,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,655.130004882812
SPY280616P00110000,0.24,845.0,0.26,845.0,0.5752,17.0,0.0,-0.0013,0.0,0.0441,-0.0018,-0.0214,0.2527,0.0,0.0,0.0,0.0,up,0.77,2026-03-27T15:18:07,0.0,0.244999997317791
SPY280616C00115000,644.5,20.0,649.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0128,0.0,0.6627,647.4729,0.0,0.0,0.0,0.0,down,645.07,2026-09-10T10:24:40,0.0,650.135009765625
SPY280616P00115000,0.27,844.0,0.28,844.0,0.568,35.0,0.0,-0.0015,0.0,0.0487,-0.002,-0.0239,0.2807,0.0,0.0,0.0,0.0,no_change,0.28,2026-09-10T10:24:13,0.0,0.275000005960464
SPY280616C00120000,639.5,20.0,644.02,20.0,0.0,0.0,0.0,1.0,0.0,0.025,0.0,0.8956,642.6305,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,645.125
SPY280616P00120000,0.3,844.0,0.31,844.0,0.5618,9.0,0.0,-0.0016,0.0,0.0536,-0.0022,-0.0265,0.3112,0.0,0.0,0.0,0.0,up,0.51,2026-06-11T10:12:03,0.0,0.305000007152557
SPY280616C00125000,634.5,20.0,638.99,20.0,0.0,0.0,0.0,1.0,0.0,0.036,0.0,1.089,637.8359,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,640.109985351562
SPY280616P00125000,0.33,845.0,0.35,845.0,0.5564,15.0,4.0,-0.0018,0.0,0.0588,-0.0023,-0.0293,0.3425,0.015,0.35,0.35,0.35,down,0.35,2026-09-14T10:24:42,4.47761,0.33500000834465
SPY280616C00130000,629.5,9.0,633.9,20.0,0.0,0.0,0.0,1.0,0.0,0.0462,0.0,1.2275,633.0729,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,635.065002441406
SPY280616P00130000,0.37,844.0,0.38,844.0,0.5507,31.0,0.0,-0.002,0.0,0.0641,-0.0025,-0.0322,0.3752,0.0,0.0,0.0,0.0,no_change,0.45,2026-08-24T10:52:15,0.0,0.375
SPY280616C00135000,624.5,1.0,628.85,20.0,0.0,0.0,0.0,1.0,0.0,0.053,0.0,1.436,628.3378,0.0,0.0,0.0,0.0,down,553.94,2026-02-09T09:31:09,0.0,630.035003662109
SPY280616P00135000,0.4,845.0,0.42,845.0,0.5449,96.0,0.0,-0.0022,0.0,0.0698,-0.0027,-0.0354,0.411,0.0,0.0,0.0,0.0,down,0.64,2026-06-22T12:02:06,0.0,0.405000001192093
SPY280616C00140000,619.5,1.0,623.98,20.0,0.0,0.0,0.0,1.0,0.0,0.0618,0.0,1.6541,623.6433,0.0,0.0,0.0,0.0,down,551.5,2026-02-09T10:04:54,0.0,625.105010986328
SPY280616P00140000,0.44,844.0,0.46,845.0,0.5396,121.0,0.0,-0.0024,0.0,0.0756,-0.0029,-0.0386,0.4471,0.0,0.0,0.0,0.0,down,0.44,2026-09-04T15:43:30,0.0,0.444999992847443
SPY280616C00145000,614.59,1.0,619.44,20.0,0.0,0.0,0.0,1.0,0.0,0.0706,0.0,1.8682,618.9801,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,620.334991455078
SPY280616P00145000,0.48,844.0,0.5,845.0,0.5342,301.0,0.0,-0.0026,0.0,0.0816,-0.0031,-0.0421,0.4857,0.0,0.0,0.0,0.0,down,0.49,2026-09-08T14:49:14,0.0,0.484999999403954
SPY280616C00150000,610.05,1.0,614.9,20.0,0.0,0.0,0.0,1.0,0.0,0.0742,0.0,2.0098,614.3418,0.0,0.0,0.0,0.0,up,608.0,2026-06-03T15:56:04,0.0,615.820007324219
SPY280616P00150000,0.52,844.0,0.54,845.0,0.5287,799.0,0.0,-0.0028,0.0,0.0879,-0.0033,-0.0457,0.526,0.0,0.0,0.0,0.0,down,0.55,2026-09-11T10:47:30,0.0,0.524999976158142
SPY280616C00155000,605.52,1.0,610.36,20.0,0.0,1.0,0.0,1.0,0.0,0.0837,0.0,2.2487,609.7208,0.0,0.0,0.0,0.0,no_change,531.5,2025-12-10T14:40:08,0.0,611.299987792969
SPY280616P00155000,0.57,844.0,0.58,844.0,0.5237,627.0,0.0,-0.0031,0.0,0.0946,-0.0036,-0.0494,0.5681,0.0,0.0,0.0,0.0,down,0.57,2026-09-08T14:48:44,0.0,0.569999992847443
SPY280616C00160000,601.0,10.0,605.83,20.0,0.0,42.0,0.0,1.0,0.0,0.0965,0.0,2.6004,605.1344,0.0,0.0,0.0,0.0,up,593.5,2026-06-22T10:26:22,0.0,606.785003662109
SPY280616P00160000,0.61,844.0,0.62,844.0,0.518,802.0,0.0,-0.0033,0.0,0.1016,-0.0038,-0.0535,0.6129,0.0,0.0,0.0,0.0,down,0.67,2026-09-01T10:00:25,0.0,0.615000009536743
SPY280616C00165000,596.45,1.0,601.0,10.0,0.0,11.0,0.0,1.0,0.0,0.1066,0.0,2.6817,600.5915,0.0,0.0,0.0,0.0,up,586.93,2026-06-22T12:13:49,0.0,602.269989013672
SPY280616P00165000,0.66,844.0,0.67,845.0,0.5134,2051.0,0.0,-0.0036,0.0,0.1086,-0.004,-0.0576,0.657,0.0,0.0,0.0,0.0,up,0.66,2026-09-08T10:17:25,0.0,0.665000021457672
SPY280616C00170000,591.91,1.0,596.5,10.0,0.0,0.0,0.0,1.0,0.0,0.113,0.0,2.7574,596.054,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,597.755004882812
SPY280616P00170000,0.7,845.0,0.72,845.0,0.508,201.0,0.0,-0.0038,0.0,0.1162,-0.0042,-0.0618,0.7055,0.0,0.0,0.0,0.0,down,0.71,2026-09-11T13:32:05,0.0,0.71000000834465
SPY280616C00175000,587.38,1.0,592.0,10.0,0.0,0.0,0.0,1.0,0.0,0.1192,0.0,2.8332,591.5178,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,593.239990234375
SPY280616P00175000,0.75,845.0,0.77,845.0,0.5032,104.0,0.0,-0.0041,0.0,0.1238,-0.0045,-0.0662,0.7545,0.0,0.0,0.0,0.0,down,0.76,2026-09-08T10:50:30,0.0,0.759999990463257
SPY280616C00180000,582.85,1.0,587.5,20.0,0.0,6.0,0.0,1.0,0.0,0.1249,0.0,2.909,586.9829,0.0,0.0,0.0,0.0,up,536.35,2026-04-17T11:50:10,0.0,588.725006103516
SPY280616P00180000,0.81,844.0,0.82,845.0,0.4986,41.0,0.0,-0.0044,0.0,0.1316,-0.0047,-0.0709,0.8053,0.0,0.0,0.0,0.0,up,0.87,2026-09-10T10:22:37,0.0,0.814999997615814
SPY280616C00185000,578.33,1.0,583.0,20.0,0.0,0.0,0.0,1.0,0.0,0.1301,0.0,2.9851,582.449,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,584.209991455078
SPY280616P00185000,0.86,844.0,0.87,845.0,0.4936,19.0,0.0,-0.0047,0.0,0.1395,-0.005,-0.0753,0.8564,0.0,0.0,0.0,0.0,no_change,0.95,2026-08-31T11:31:11,0.0,0.865000009536743
SPY280616C00190000,573.8,1.0,578.5,20.0,0.0,2.0,0.0,0.9999,0.0,0.1347,0.0,3.0614,577.9158,0.0,0.0,0.0,0.0,up,547.55,2026-05-06T14:11:58,0.0,579.700012207031
SPY280616P00190000,0.91,845.0,0.92,844.0,0.4885,37.0,0.0,-0.005,0.0,0.1479,-0.0052,-0.0804,0.9114,0.0,0.0,0.0,0.0,down,1.0,2026-08-27T13:34:10,0.0,0.915000021457672
SPY280616C00195000,569.28,1.0,574.0,20.0,0.0,1.0,0.0,0.9996,0.0,0.1423,0.0,3.138,573.383,0.0,0.0,0.0,0.0,up,544.95,2026-05-12T13:19:11,0.0,574.940002441406
SPY280616P00195000,0.97,845.0,0.98,846.0,0.4841,11.0,0.0,-0.0054,0.0,0.1563,-0.0054,-0.0854,0.9659,0.0,0.0,0.0,0.0,up,1.03,2026-09-10T13:53:21,0.0,0.975000023841858
SPY280616C00200000,564.75,1.0,569.5,20.0,0.0,20.0,0.0,0.9993,0.0,0.1563,0.0,3.2149,568.8505,0.0,0.0,0.0,0.0,up,559.5,2026-07-10T12:04:48,0.0,570.429992675781
SPY280616P00200000,1.02,847.0,1.04,849.0,0.4794,133.0,0.0,-0.0057,0.0,0.1652,-0.0057,-0.0905,1.023,0.0,0.0,0.0,0.0,down,1.05,2026-09-11T10:13:38,0.0,1.02499997615814
SPY280616C00205000,560.23,1.0,565.0,20.0,0.0,0.0,0.0,0.9989,0.0,0.172,0.0,3.2921,564.3179,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,565.920013427734
SPY280616P00205000,1.08,847.0,1.09,852.0,0.4746,1571.0,0.0,-0.0061,0.0,0.1744,-0.006,-0.0962,1.0833,0.0,0.0,0.0,0.0,up,1.27,2026-08-19T12:48:47,0.0,1.08500003814697
SPY280616C00210000,555.71,1.0,560.5,20.0,0.0,1.0,0.0,0.9986,0.0,0.1808,0.0,3.3552,559.7938,0.0,0.0,0.0,0.0,up,522.04,2026-05-05T14:22:09,0.0,561.410003662109
SPY280616P00210000,1.14,848.0,1.15,849.0,0.4701,4.0,0.0,-0.0064,0.0,0.1837,-0.0062,-0.1018,1.1426,0.0,0.0,0.0,0.0,up,2.06,2026-02-03T12:23:25,0.0,1.14499998092651
SPY280616C00215000,551.19,1.0,556.0,20.0,0.0,0.0,0.0,0.9982,0.0,0.1893,0.0,3.4293,555.2712,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,556.899993896484
SPY280616P00215000,1.2,854.0,1.21,849.0,0.4655,36.0,0.0,-0.0068,0.0,0.1935,-0.0065,-0.1075,1.206,0.0,0.0,0.0,0.0,down,1.37,2026-08-12T14:35:42,0.0,1.20500004291534
SPY280616C00220000,546.67,1.0,551.5,20.0,0.0,0.0,0.0,0.9978,0.0,0.1977,0.0,3.5033,550.7501,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,552.390014648438
SPY280616P00220000,1.26,851.0,1.28,851.0,0.4612,35.0,0.0,-0.0072,0.0,0.2033,-0.0068,-0.1136,1.2692,0.0,0.0,0.0,0.0,no_change,1.78,2026-07-27T13:36:52,0.0,1.26999998092651
SPY280616C00225000,542.16,1.0,547.0,20.0,0.0,11.0,0.0,0.9974,0.0,0.2056,0.0,3.5774,546.2302,0.0,0.0,0.0,0.0,up,514.5,2026-06-10T13:12:51,0.0,547.885009765625
SPY280616P00225000,1.33,851.0,1.34,852.0,0.4569,30.0,0.0,-0.0076,0.0,0.2134,-0.007,-0.1199,1.3348,0.0,0.0,0.0,0.0,down,1.35,2026-09-02T15:06:56,0.0,1.33500003814697
SPY280616C00230000,537.65,1.0,542.49,20.0,0.0,0.0,0.0,0.997,0.0,0.213,0.0,3.6517,541.7115,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,543.380004882812
SPY280616P00230000,1.39,854.0,1.41,854.0,0.4525,15.0,0.0,-0.008,0.0,0.2237,-0.0073,-0.1261,1.4022,0.0,0.0,0.0,0.0,up,2.11,2026-06-17T15:46:58,0.0,1.39999997615814
SPY280616C00235000,533.13,1.0,537.98,20.0,0.0,0.0,0.0,0.9966,0.0,0.2199,0.0,3.7262,537.1938,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,538.875
SPY280616P00235000,1.46,854.0,1.48,855.0,0.4483,16.0,0.0,-0.0085,0.0,0.2342,-0.0076,-0.1327,1.4724,0.0,0.0,0.0,0.0,no_change,1.9,2026-07-31T15:17:33,0.0,1.4650000333786
SPY280616C00240000,528.62,1.0,533.47,20.0,0.0,2.0,0.0,0.9962,0.0,0.2262,0.0,3.801,532.6767,0.0,0.0,0.0,0.0,no_change,526.0,2026-05-29T10:47:19,0.0,534.369995117188
SPY280616P00240000,1.53,855.0,1.54,855.0,0.4439,19.0,0.0,-0.0089,0.0,0.2447,-0.0079,-0.1395,1.5422,0.0,0.0,0.0,0.0,down,1.91,2026-08-03T10:25:09,0.0,1.5349999666214
SPY280616C00245000,524.11,1.0,528.96,20.0,0.0,0.0,0.0,0.9957,0.0001,0.2374,0.0,3.8762,528.1602,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,529.864990234375
SPY280616P00245000,1.6,857.0,1.62,857.0,0.4399,42.0,0.0,-0.0094,0.0001,0.2558,-0.0081,-0.1465,1.6145,0.0,0.0,0.0,0.0,down,1.6,2026-09-03T09:32:02,0.0,1.60500001907349
SPY280616C00250000,519.61,1.0,524.46,20.0,0.0,4.0,0.0,0.9953,0.0001,0.2542,0.0,3.9517,523.644,0.0,0.0,0.0,0.0,no_change,445.86,2025-12-22T09:38:46,0.0,525.364990234375
SPY280616P00250000,1.68,858.0,1.69,863.0,0.4359,489.0,0.0,-0.0098,0.0001,0.2673,-0.0084,-0.1532,1.6888,0.0,0.0,0.0,0.0,no_change,1.69,2026-09-02T15:12:58,0.0,1.68500000238419
SPY280616C00255000,515.1,1.0,519.95,20.0,0.2775,0.0,0.0,0.9948,0.0001,0.2728,0.0,4.0276,519.1278,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,520.864990234375
SPY280616P00255000,1.75,860.0,1.76,859.0,0.4317,101.0,0.0,-0.0103,0.0001,0.2789,-0.0087,-0.1605,1.7647,0.0,0.0,0.0,0.0,no_change,1.73,2026-09-03T14:50:59,0.0,1.75499999523163
SPY280616C00260000,510.6,1.0,515.45,20.0,0.3083,0.0,0.0,0.9943,0.0001,0.2869,0.0,4.085,514.6178,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,516.359985351562
SPY280616P00260000,1.83,861.0,1.84,861.0,0.4278,238.0,0.0,-0.0108,0.0001,0.2909,-0.009,-0.1683,1.8433,0.0,0.0,0.0,0.0,no_change,1.8,2026-09-03T11:24:18,0.0,1.83500003814697
SPY280616C00265000,506.1,1.0,510.95,20.0,0.3206,0.0,0.0,0.9938,0.0001,0.2982,0.0,4.157,510.1124,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,511.865005493164
SPY280616P00265000,1.91,862.0,1.92,862.0,0.4238,2349.0,0.0,-0.0114,0.0001,0.3032,-0.0093,-0.1761,1.9225,0.0,0.0,0.0,0.0,no_change,1.98,2026-09-10T11:35:42,0.0,1.91499996185303
SPY280616C00270000,501.6,1.0,506.45,20.0,0.328,0.0,0.0,0.9933,0.0001,0.3094,0.0,4.2287,505.6087,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,507.365005493164
SPY280616P00270000,1.99,864.0,2.0,864.0,0.4199,155.0,0.0,-0.0119,0.0001,0.3159,-0.0096,-0.1841,2.0039,0.0,0.0,0.0,0.0,down,1.95,2026-09-03T14:38:48,0.0,1.99500000476837
SPY280616C00275000,497.1,1.0,501.95,20.0,0.332,0.0,0.0,0.9927,0.0001,0.3204,0.0,4.3004,501.1066,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,502.865005493164
SPY280616P00275000,2.07,866.0,2.09,866.0,0.4162,101.0,0.0,-0.0124,0.0001,0.3284,-0.0099,-0.1919,2.0862,0.0,0.0,0.0,0.0,down,2.03,2026-09-03T14:27:06,0.0,2.07499992847443
SPY280616C00280000,492.61,1.0,497.46,20.0,0.3357,0.0,0.0,0.9922,0.0001,0.3309,0.0,4.3722,496.6061,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,498.369995117188
SPY280616P00280000,2.16,867.0,2.17,867.0,0.4123,109.0,0.0,-0.013,0.0001,0.3414,-0.0102,-0.2008,2.1735,0.0,0.0,0.0,0.0,up,2.51,2026-08-24T11:20:56,0.0,2.16500008106232
SPY280616C00285000,488.12,1.0,492.97,20.0,0.3377,0.0,0.0,0.9916,0.0001,0.341,0.0,4.4441,492.1071,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,493.875
SPY280616P00285000,2.25,868.0,2.26,868.0,0.4086,145.0,0.0,-0.0136,0.0001,0.3546,-0.0105,-0.2098,2.2607,0.0,0.0,0.0,0.0,up,2.37,2026-09-10T13:52:28,0.0,2.25
SPY280616C00290000,483.63,1.0,488.48,20.0,0.3389,0.0,0.0,0.991,0.0001,0.3505,0.0,4.5162,487.6094,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,489.380004882812
SPY280616P00290000,2.34,870.0,2.35,871.0,0.4049,109.0,0.0,-0.0142,0.0001,0.3681,-0.0108,-0.2186,2.3494,0.0,0.0,0.0,0.0,up,2.48,2026-09-10T10:22:30,0.0,2.33999991416931
SPY280616C00295000,479.14,1.0,483.99,20.0,0.3397,0.0,0.0,0.9904,0.0001,0.3594,0.0,4.5886,483.113,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,484.889999389648
SPY280616P00295000,2.43,872.0,2.44,872.0,0.4012,102.0,0.0,-0.0149,0.0001,0.3822,-0.0111,-0.2278,2.4426,0.0,0.0,0.0,0.0,down,2.54,2026-09-10T12:46:47,0.0,2.43500006198883
SPY280616C00300000,474.66,1.0,479.5,20.0,0.34,18.0,0.0,0.9898,0.0001,0.3691,0.0,4.6614,478.6176,0.0,0.0,0.0,0.0,up,458.5,2026-06-12T10:52:56,0.0,480.395004272461
SPY280616P00300000,2.52,874.0,2.54,873.0,0.3976,138.0,0.0,-0.0155,0.0001,0.3963,-0.0114,-0.2371,2.5343,0.0,0.0,0.0,0.0,up,2.53,2026-09-08T10:09:24,0.0,2.52499997615814
SPY280616C00305000,470.17,1.0,475.0,20.0,0.3396,0.0,0.0,0.9891,0.0001,0.3888,0.0,4.7346,474.1231,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,476.154998779297
SPY280616P00305000,2.62,875.0,2.63,875.0,0.394,261.0,0.0,-0.0162,0.0001,0.411,-0.0118,-0.2464,2.6326,0.0,0.0,0.0,0.0,no_change,2.85,2026-08-31T11:28:10,0.0,2.625
